,s1,s2,a,r,s_1,s_2
1249,-0.09734131395816803,-0.02117498219013214,2.0,0.21973069181717242,-0.11991044878959656,-0.022569140419363976
1250,-0.11991044878959656,-0.022569140419363976,2.0,0.16812714882952212,-0.14381957054138184,-0.02390911988914013
1251,-0.14381957054138184,-0.02390911988914013,2.0,0.12326457830119988,-0.168999582529068,-0.025180010125041008
1252,-0.168999582529068,-0.025180010125041008,2.0,0.08569176809043924,-0.19536510109901428,-0.026365524157881737
1253,-0.19536510109901428,-0.026365524157881737,2.0,0.05562789691600509,-0.22281339764595032,-0.027448292821645737
1254,-0.22281339764595032,-0.027448292821645737,2.0,0.032930753504424946,-0.2512236535549164,-0.02841026522219181
1255,-0.2512236535549164,-0.02841026522219181,2.0,0.017083382294555048,-0.28045687079429626,-0.029233219102025032
1256,-0.28045687079429626,-0.029233219102025032,2.0,0.007203785582199168,-0.3103561997413635,-0.029899323359131813
1257,-0.3103561997413635,-0.029899323359131813,2.0,0.002080220790182651,-0.34074798226356506,-0.030391765758395195
1258,-0.34074798226356506,-0.030391765758395195,2.0,0.00023287414439449616,-0.37144336104393005,-0.030695397406816483
1259,-0.37144336104393005,-0.030695397406816483,2.0,-0.1,-0.40224072337150574,-0.03079734370112419
1260,-0.40224072337150574,-0.03079734370112419,2.0,-0.1,-0.43292826414108276,-0.03068755567073822
1261,-0.43292826414108276,-0.03068755567073822,2.0,-0.1,-0.46328750252723694,-0.03035922907292843
1262,-0.46328750252723694,-0.03035922907292843,2.0,-0.1,-0.49309659004211426,-0.029809100553393364
1263,-0.49309659004211426,-0.029809100553393364,2.0,-0.1,-0.5221341252326965,-0.02903754636645317
1264,-0.5221341252326965,-0.02903754636645317,2.0,-0.1,-0.5501827001571655,-0.028048532083630562
1265,-0.5501827001571655,-0.028048532083630562,2.0,-0.1,-0.5770320296287537,-0.02684936299920082
1266,-0.5770320296287537,-0.02684936299920082,2.0,-0.1,-0.6024823784828186,-0.0254503283649683
1267,-0.6024823784828186,-0.0254503283649683,2.0,-0.1,-0.6263465881347656,-0.023864207789301872
1268,-0.6263465881347656,-0.023864207789301872,0.0,-0.1,-0.6504523158073425,-0.024105744436383247
1269,-0.6504523158073425,-0.024105744436383247,2.0,-0.1,-0.6726294755935669,-0.022177143022418022
1270,-0.6726294755935669,-0.022177143022418022,2.0,-0.1,-0.6927257180213928,-0.020096279680728912
1271,-0.6927257180213928,-0.020096279680728912,2.0,-0.1,-0.7106072902679443,-0.01788155548274517
1272,-0.7106072902679443,-0.01788155548274517,2.0,-0.1,-0.7261587381362915,-0.015551417134702206
1273,-0.7261587381362915,-0.015551417134702206,2.0,-0.1,-0.7392827272415161,-0.013124006800353527
1274,-0.7392827272415161,-0.013124006800353527,2.0,-0.1,-0.7498996257781982,-0.010616915300488472
1275,-0.7498996257781982,-0.010616915300488472,2.0,-0.1,-0.7579467296600342,-0.008047066628932953
1276,-0.7579467296600342,-0.008047066628932953,2.0,-0.1,-0.7633774280548096,-0.005430710036307573
1277,-0.7633774280548096,-0.005430710036307573,2.0,-0.1,-0.7661609053611755,-0.0027834968641400337
1278,-0.7661609053611755,-0.0027834968641400337,2.0,-0.1,-0.7662815451622009,-0.00012063725444022566
1279,-0.7662815451622009,-0.00012063725444022566,2.0,-0.1,-0.7637386322021484,0.0025428978260606527
1280,-0.7637386322021484,0.0025428978260606527,2.0,-0.1,-0.7585464715957642,0.00519214803352952
1281,-0.7585464715957642,0.00519214803352952,2.0,-0.1,-0.7507345676422119,0.007811933755874634
1282,-0.7507345676422119,0.007811933755874634,2.0,-0.1,-0.7403479218482971,0.010386650450527668
1283,-0.7403479218482971,0.010386650450527668,2.0,-0.1,-0.7274478077888489,0.012900109402835369
1284,-0.7274478077888489,0.012900109402835369,1.0,-0.1,-0.7131123542785645,0.014335446059703827
1285,-0.7131123542785645,0.014335446059703827,2.0,-0.1,-0.6964309215545654,0.016681453213095665
1286,-0.6964309215545654,0.016681453213095665,2.0,-0.1,-0.6775104999542236,0.01892038993537426
1287,-0.6775104999542236,0.01892038993537426,2.0,-0.1,-0.6564763784408569,0.02103414572775364
1288,-0.6564763784408569,0.02103414572775364,2.0,-0.1,-0.6334718465805054,0.023004543036222458
1289,-0.6334718465805054,0.023004543036222458,2.0,-0.1,-0.6086580753326416,0.02481374889612198
1290,-0.6086580753326416,0.02481374889612198,1.0,-0.1,-0.5832132697105408,0.025444794446229935
1291,-0.5832132697105408,0.025444794446229935,2.0,-0.1,-0.556323766708374,0.02688952349126339
1292,-0.556323766708374,0.02688952349126339,2.0,-0.1,-0.5281891822814941,0.02813456580042839
1293,-0.5281891822814941,0.02813456580042839,2.0,-0.1,-0.49902018904685974,0.0291689932346344
1294,-0.49902018904685974,0.0291689932346344,2.0,-0.1,-0.46903538703918457,0.029984820634126663
1295,-0.46903538703918457,0.029984820634126663,2.0,-0.1,-0.4384579658508301,0.030577421188354492
1296,-0.4384579658508301,0.030577421188354492,2.0,-0.1,-0.40751218795776367,0.030945785343647003
1297,-0.40751218795776367,0.030945785343647003,2.0,0.0001311162699020858,-0.3764195442199707,0.031092628836631775
1298,-0.3764195442199707,0.031092628836631775,2.0,0.001628139356560276,-0.3453952372074127,0.031024303287267685
1299,-0.3453952372074127,0.031024303287267685,2.0,0.006218584870291494,-0.3146446943283081,0.030750537291169167
1300,-0.3146446943283081,0.030750537291169167,2.0,0.015463814143780345,-0.2843606770038605,0.03028402104973793
1301,-0.2843606770038605,0.03028402104973793,2.0,0.030662671361282985,-0.2547208368778229,0.02963986061513424
1302,-0.2547208368778229,0.02963986061513424,2.0,0.05278397175819346,-0.22588586807250977,0.028834955766797066
1303,-0.22588586807250977,0.028834955766797066,0.0,0.08000176669467605,-0.19999852776527405,0.025887345895171165
1304,-0.19999852776527405,0.025887345895171165,2.0,0.11364140416316057,-0.1751745194196701,0.024824000895023346
1305,-0.1751745194196701,0.024824000895023346,2.0,0.15342993649316164,-0.15151317417621613,0.02366134710609913
1306,-0.15151317417621613,0.02366134710609913,2.0,0.19880930842816283,-0.12909798324108124,0.02241518907248974
1307,-0.12909798324108124,0.02241518907248974,2.0,0.24897693332379472,-0.10799763351678848,0.021100353449583054
1308,-0.10799763351678848,0.021100353449583054,2.0,0.3029336177383165,-0.08826720714569092,0.019730424508452415
1309,-0.08826720714569092,0.019730424508452415,2.0,0.3595345452688896,-0.06994964182376862,0.018317563459277153
1310,-0.06994964182376862,0.018317563459277153,2.0,0.41754029546695165,-0.05307723581790924,0.016872406005859375
1311,-0.05307723581790924,0.016872406005859375,2.0,0.4756651753212376,-0.03767320513725281,0.015404033474624157
1312,-0.03767320513725281,0.015404033474624157,2.0,0.5326211092699052,-0.023753220215439796,0.013919983059167862
1313,-0.023753220215439796,0.013919983059167862,2.0,0.5871559665918911,-0.011326892301440239,0.012426327913999557
1314,-0.011326892301440239,0.012426327913999557,2.0,0.6380861277840709,-0.00039912149077281356,0.010927771218121052
1315,-0.00039912149077281356,0.010927771218121052,2.0,0.6843230868826298,0.009028651751577854,0.009427772834897041
1316,0.009028651751577854,0.009427772834897041,2.0,0.7248946135980567,0.016957340762019157,0.007928689941763878
1317,0.016957340762019157,0.007928689941763878,2.0,0.7589611170699426,0.023389264941215515,0.006431924179196358
1318,0.023389264941215515,0.006431924179196358,2.0,0.7858278011243329,0.02832734026014805,0.004938075784593821
1319,0.02832734026014805,0.004938075784593821,2.0,0.8049534859185038,0.03177443891763687,0.003447097958996892
1320,0.03177443891763687,0.003447097958996892,0.0,0.8047211137674792,0.03173288702964783,-4.155248461756855e-05
1321,0.03173288702964783,-4.155248461756855e-05,2.0,0.7961946474927452,0.030202653259038925,-0.0015302326064556837
1322,0.030202653259038925,-0.0015302326064556837,2.0,0.7795444709514607,0.027182675898075104,-0.0030199773609638214
1323,0.027182675898075104,-0.0030199773609638214,2.0,0.7551050494718479,0.022671006619930267,-0.004511669278144836
1324,0.022671006619930267,-0.004511669278144836,2.0,0.7233715627245657,0.01666511781513691,-0.006005889270454645
1325,0.01666511781513691,-0.006005889270454645,2.0,0.6849943677162937,0.009162352420389652,-0.007502765394747257
1326,0.009162352420389652,-0.007502765394747257,2.0,0.6407708593896297,0.00016053127183113247,-0.009001821279525757
1327,0.00016053127183113247,-0.009001821279525757,2.0,0.5916340586258244,-0.010341289453208447,-0.010501820594072342
1328,-0.010341289453208447,-0.010501820594072342,2.0,0.5386372539528359,-0.022341907024383545,-0.012000617571175098
1329,-0.022341907024383545,-0.012000617571175098,2.0,0.48293398296819157,-0.03583691269159317,-0.01349500473588705
1330,-0.03583691269159317,-0.01349500473588705,2.0,0.4257527644591424,-0.05081748217344284,-0.014980570413172245
1331,-0.05081748217344284,-0.014980570413172245,2.0,0.3683660290300838,-0.06726905703544617,-0.016451574862003326
1332,-0.06726905703544617,-0.016451574862003326,2.0,0.31205328336643784,-0.08516989648342133,-0.01790083944797516
1333,-0.08516989648342133,-0.01790083944797516,2.0,0.2580586560740301,-0.10448957234621048,-0.019319675862789154
1334,-0.10448957234621048,-0.019319675862789154,2.0,0.20754381518185092,-0.12518742680549622,-0.02069784887135029
1335,-0.12518742680549622,-0.02069784887135029,2.0,0.1615378730975887,-0.14721103012561798,-0.022023603320121765
1336,-0.14721103012561798,-0.022023603320121765,2.0,0.12088649573309249,-0.17049476504325867,-0.023283740505576134
1337,-0.17049476504325867,-0.023283740505576134,2.0,0.08620351522623323,-0.19495855271816254,-0.02446378767490387
1338,-0.19495855271816254,-0.02446378767490387,2.0,0.057828788342879134,-0.22050678730010986,-0.025548240169882774
1339,-0.22050678730010986,-0.025548240169882774,2.0,0.035796334487927996,-0.2470276802778244,-0.02652088738977909
1340,-0.2470276802778244,-0.02652088738977909,1.0,0.0193476471943856,-0.27539291977882385,-0.028365232050418854
1341,-0.27539291977882385,-0.028365232050418854,2.0,0.008722880003336536,-0.3044523596763611,-0.029059458523988724
1342,-0.3044523596763611,-0.029059458523988724,2.0,0.002869792235471594,-0.334039568901062,-0.029587188735604286
1343,-0.334039568901062,-0.029587188735604286,2.0,0.00046760854960949214,-0.36397305130958557,-0.02993348427116871
1344,-0.36397305130958557,-0.02993348427116871,2.0,2.097438493366025e-06,-0.394058495759964,-0.03008544258773327
1345,-0.394058495759964,-0.03008544258773327,2.0,-0.1,-0.4240912199020386,-0.030032722279429436
1346,-0.4240912199020386,-0.030032722279429436,2.0,-0.1,-0.45385921001434326,-0.029767993837594986
1347,-0.45385921001434326,-0.029767993837594986,2.0,-0.1,-0.48314642906188965,-0.02928723394870758
1348,-0.48314642906188965,-0.02928723394870758,2.0,-0.1,-0.5117363333702087,-0.0285898819565773
1349,-0.5117363333702087,-0.0285898819565773,2.0,-0.1,-0.539415180683136,-0.027678832411766052
1350,-0.539415180683136,-0.027678832411766052,2.0,-0.1,-0.5659754276275635,-0.026560252532362938
1351,-0.5659754276275635,-0.026560252532362938,2.0,-0.1,-0.5912187099456787,-0.025243284180760384
1352,-0.5912187099456787,-0.025243284180760384,2.0,-0.1,-0.6149582862854004,-0.023739606142044067
1353,-0.6149582862854004,-0.023739606142044067,2.0,-0.1,-0.6370212435722351,-0.022062955424189568
1354,-0.6370212435722351,-0.022062955424189568,2.0,-0.1,-0.6572498679161072,-0.020228607580065727
1355,-0.6572498679161072,-0.020228607580065727,2.0,-0.1,-0.6755027174949646,-0.018252868205308914
1356,-0.6755027174949646,-0.018252868205308914,2.0,-0.1,-0.6916553378105164,-0.01615261286497116
1357,-0.6916553378105164,-0.01615261286497116,2.0,-0.1,-0.7056002616882324,-0.013944911770522594
1358,-0.7056002616882324,-0.013944911770522594,2.0,-0.1,-0.717246949672699,-0.01164671964943409
1359,-0.717246949672699,-0.01164671964943409,2.0,-0.1,-0.7265216708183289,-0.009274685755372047
1360,-0.7265216708183289,-0.009274685755372047,2.0,-0.1,-0.7333667278289795,-0.006845041178166866
1361,-0.7333667278289795,-0.006845041178166866,2.0,-0.1,-0.7377402782440186,-0.004373585805296898
1362,-0.7377402782440186,-0.004373585805296898,2.0,-0.1,-0.7396160364151001,-0.001875740010291338
1363,-0.7396160364151001,-0.001875740010291338,2.0,-0.1,-0.7389826774597168,0.0006333456840366125
1364,-0.7389826774597168,0.0006333456840366125,2.0,-0.1,-0.7358440160751343,0.003138641593977809
1365,-0.7358440160751343,0.003138641593977809,2.0,-0.1,-0.7302189469337463,0.005625076591968536
1366,-0.7302189469337463,0.005625076591968536,2.0,-0.1,-0.7221415638923645,0.008077381178736687
1367,-0.7221415638923645,0.008077381178736687,2.0,-0.1,-0.7116616368293762,0.01047995314002037
1368,-0.7116616368293762,0.01047995314002037,1.0,-0.1,-0.6998448371887207,0.011816779151558876
1369,-0.6998448371887207,0.011816779151558876,2.0,-0.1,-0.6857669353485107,0.014077889733016491
1370,-0.6857669353485107,0.014077889733016491,2.0,-0.1,-0.6695201992988586,0.01624673791229725
1371,-0.6695201992988586,0.01624673791229725,2.0,-0.1,-0.6512137055397034,0.01830652542412281
1372,-0.6512137055397034,0.01830652542412281,2.0,-0.1,-0.6309732794761658,0.020240427926182747
1373,-0.6309732794761658,0.020240427926182747,0.0,-0.1,-0.6109414100646973,0.02003188244998455
1374,-0.6109414100646973,0.02003188244998455,2.0,-0.1,-0.5892618894577026,0.021679481491446495
1375,-0.5892618894577026,0.021679481491446495,2.0,-0.1,-0.5660931468009949,0.02316877618432045
1376,-0.5660931468009949,0.02316877618432045,2.0,-0.1,-0.5416064858436584,0.024486621841788292
1377,-0.5416064858436584,0.024486621841788292,2.0,-0.1,-0.5159848928451538,0.02562161348760128
1378,-0.5159848928451538,0.02562161348760128,2.0,-0.1,-0.4894203841686249,0.02656451426446438
1379,-0.4894203841686249,0.02656451426446438,2.0,-0.1,-0.4621117413043976,0.027308624237775803
1380,-0.4621117413043976,0.027308624237775803,2.0,-0.1,-0.434261679649353,0.027850084006786346
1381,-0.434261679649353,0.027850084006786346,0.0,-0.1,-0.40807363390922546,0.026188047602772713
1382,-0.40807363390922546,0.026188047602772713,2.0,6.0936323478360486e-05,-0.3817347586154938,0.02633885107934475
1383,-0.3817347586154938,0.02633885107934475,2.0,0.000885491352521826,-0.3554280698299408,0.026306699961423874
1384,-0.3554280698299408,0.026306699961423874,2.0,0.003529462893307797,-0.32932981848716736,0.02609824948012829
1385,-0.32932981848716736,0.02609824948012829,2.0,0.008956324459772675,-0.3036074936389923,0.02572232484817505
1386,-0.3036074936389923,0.02572232484817505,2.0,0.017972511047158538,-0.2784179151058197,0.025189584121108055
1387,-0.2784179151058197,0.025189584121108055,2.0,0.031181635992291408,-0.2539058029651642,0.02451211027801037
1388,-0.2539058029651642,0.02451211027801037,2.0,0.04895436141629281,-0.2302028238773346,0.02370298095047474
1389,-0.2302028238773346,0.02370298095047474,2.0,0.07141448731364909,-0.207426980137825,0.022775834426283836
